"Sinsiy pcbaq biru, lokah su ga.","老師，你好嗎？","https://web.klokah.tw/ninew/sound/16/01/01-B-1.mp3"
"guquh","香蕉","https://web.klokah.tw/ninew/sound/16/06/04-C-2-9.mp3"
"maniq su bway qutux qutux ryax?","你每天都有吃水果嗎？","https://web.klokah.tw/ninew/sound/16/06/04-B-3.mp3"
"maniq","吃","https://web.klokah.tw/ninew/sound/16/06/04-C-3-1.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/04-C-3-2.mp3"
"bway","水果","https://web.klokah.tw/ninew/sound/16/06/04-C-3-3.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/16/06/04-C-3-4.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/16/06/04-C-3-5.mp3"
"ryax","天","https://web.klokah.tw/ninew/sound/16/06/04-C-3-6.mp3"
"aw, smoya saku balay maniq bway.","是的，我很喜歡吃水果。","https://web.klokah.tw/ninew/sound/16/06/04-B-4.mp3"
"aw","是","https://web.klokah.tw/ninew/sound/16/06/04-C-4-1.mp3"
"smoya","喜歡","https://web.klokah.tw/ninew/sound/16/06/04-C-4-2.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/04-C-4-3.mp3"
"balay","很","https://web.klokah.tw/ninew/sound/16/06/04-C-4-4.mp3"
"maniq","吃","https://web.klokah.tw/ninew/sound/16/06/04-C-4-5.mp3"
"bway","水果","https://web.klokah.tw/ninew/sound/16/06/04-C-4-6.mp3"
"han! lokah maniq bway ga skblaq hi.","喔！多吃水果對身體健康有益。","https://web.klokah.tw/ninew/sound/16/06/04-B-5.mp3"
"han","[虛]","https://web.klokah.tw/ninew/sound/16/06/04-C-5-1.mp3"
"lokah","努力","https://web.klokah.tw/ninew/sound/16/06/04-C-5-2.mp3"
"maniq","吃","https://web.klokah.tw/ninew/sound/16/06/04-C-5-3.mp3"
"bway","水果","https://web.klokah.tw/ninew/sound/16/06/04-C-5-4.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/06/04-C-5-5.mp3"
"skblaq","使健康","https://web.klokah.tw/ninew/sound/16/06/04-C-5-6.mp3"
"hi","身體","https://web.klokah.tw/ninew/sound/16/06/04-C-5-7.mp3"
"balay sa, cingay llamu bebway nyux Taywan.","真的喔，台灣還有很多種水果。","https://web.klokah.tw/ninew/sound/16/06/04-B-6.mp3"
"balay","真的","https://web.klokah.tw/ninew/sound/16/06/04-C-6-1.mp3"
"sa","那是","https://web.klokah.tw/ninew/sound/16/06/04-C-6-2.mp3"
"cingay","多","https://web.klokah.tw/ninew/sound/16/06/04-C-6-3.mp3"
"llamu","種類","https://web.klokah.tw/ninew/sound/16/06/04-C-6-4.mp3"
"bebway","水果（多數）","https://web.klokah.tw/ninew/sound/16/06/04-C-6-5.mp3"
"nyux","在","https://web.klokah.tw/ninew/sound/16/06/04-C-6-6.mp3"
"Taywan","台灣","https://web.klokah.tw/ninew/sound/16/06/04-C-6-7.mp3"
"cyux su muhi qhuniq pkbway?","你有種果樹嗎？","https://web.klokah.tw/ninew/sound/16/06/05-B-1.mp3"
"cyux","有","https://web.klokah.tw/ninew/sound/16/06/05-C-1-1.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/05-C-1-2.mp3"
"muhi","種植","https://web.klokah.tw/ninew/sound/16/06/05-C-1-3.mp3"
"qhuniq","樹","https://web.klokah.tw/ninew/sound/16/06/05-C-1-4.mp3"
"pkbway","結果實的","https://web.klokah.tw/ninew/sound/16/06/05-C-1-5.mp3"
"cyux, cyux sami muhi kaway tanux ngasal.","有，我們家外面有種李子。","https://web.klokah.tw/ninew/sound/16/06/05-B-2.mp3"
"cyux","有","https://web.klokah.tw/ninew/sound/16/06/05-C-2-1.mp3"
"cyux","有","https://web.klokah.tw/ninew/sound/16/06/05-C-2-2.mp3"
"sami","我們","https://web.klokah.tw/ninew/sound/16/06/05-C-2-3.mp3"
"muhi","種植","https://web.klokah.tw/ninew/sound/16/06/05-C-2-4.mp3"
"kaway","李子","https://web.klokah.tw/ninew/sound/16/06/05-C-2-5.mp3"
"tanux","外面","https://web.klokah.tw/ninew/sound/16/06/05-C-2-6.mp3"
"ngasal","家","https://web.klokah.tw/ninew/sound/16/06/05-C-2-7.mp3"
"cyux simu muhi uzi?","你們家也有種嗎？","https://web.klokah.tw/ninew/sound/16/06/05-B-3.mp3"
"cyux","有","https://web.klokah.tw/ninew/sound/16/06/05-C-3-1.mp3"
"simu","你們","https://web.klokah.tw/ninew/sound/16/06/05-C-3-2.mp3"
"muhi","種植","https://web.klokah.tw/ninew/sound/16/06/05-C-3-3.mp3"
"uzi","也","https://web.klokah.tw/ninew/sound/16/06/05-C-3-4.mp3"
"aw, cyux muhi yaba maku uzi.","是的，我爸爸也有種。","https://web.klokah.tw/ninew/sound/16/06/05-B-4.mp3"
"aw","是","https://web.klokah.tw/ninew/sound/16/06/05-C-4-1.mp3"
"cyux","有","https://web.klokah.tw/ninew/sound/16/06/05-C-4-2.mp3"
"muhi","被種","https://web.klokah.tw/ninew/sound/16/06/05-C-4-3.mp3"
"yaba","爸爸","https://web.klokah.tw/ninew/sound/16/06/05-C-4-4.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/16/06/05-C-4-5.mp3"
"uzi","也","https://web.klokah.tw/ninew/sound/16/06/05-C-4-6.mp3"
"qnyat mkbway qutux qutux kawas?","每年結實累累？","https://web.klokah.tw/ninew/sound/16/06/05-B-5.mp3"
"qnyat","認真","https://web.klokah.tw/ninew/sound/16/06/05-C-5-1.mp3"
"mkbway","結果","https://web.klokah.tw/ninew/sound/16/06/05-C-5-2.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/16/06/05-C-5-3.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/16/06/05-C-5-4.mp3"
"kawas","年","https://web.klokah.tw/ninew/sound/16/06/05-C-5-5.mp3"
"aw, qnzyat balay mkbway qu kaway, qapu qtaqun ru sebwal hya.","是的，每年結很多李子、柿子和芭樂。","https://web.klokah.tw/ninew/sound/16/06/05-B-6.mp3"
"aw","是","https://web.klokah.tw/ninew/sound/16/06/05-C-6-1.mp3"
"qnzyat","認真","https://web.klokah.tw/ninew/sound/16/06/05-C-6-2.mp3"
"balay","很","https://web.klokah.tw/ninew/sound/16/06/05-C-6-3.mp3"
"mkbway","結果","https://web.klokah.tw/ninew/sound/16/06/05-C-6-4.mp3"
"qu","[虛]","https://web.klokah.tw/ninew/sound/16/06/05-C-6-5.mp3"
"kaway","李子","https://web.klokah.tw/ninew/sound/16/06/05-C-6-6.mp3"
"qapu qtaqun","甜柿","https://web.klokah.tw/ninew/sound/16/06/05-C-6-7.mp3"
"ru","和","https://web.klokah.tw/ninew/sound/16/06/05-C-6-8.mp3"
"sebwal","芭樂","https://web.klokah.tw/ninew/sound/16/06/05-C-6-9.mp3"
"hya","[虛]","https://web.klokah.tw/ninew/sound/16/06/05-C-6-10.mp3"
"cyux tlkup ska kulutlaka ta.","我們的冰箱有西瓜嗎？","https://web.klokah.tw/ninew/sound/16/06/06-B-1.mp3"
"cyux","有","https://web.klokah.tw/ninew/sound/16/06/06-C-1-1.mp3"
"tlkup","西瓜","https://web.klokah.tw/ninew/sound/16/06/06-C-1-2.mp3"
"ska","裡面","https://web.klokah.tw/ninew/sound/16/06/06-C-1-3.mp3"
"kulutlaka","冰箱","https://web.klokah.tw/ninew/sound/16/06/06-C-1-4.mp3"
"ta","我們的","https://web.klokah.tw/ninew/sound/16/06/06-C-1-5.mp3"
"cyux, bnaziy yaba shera.","有，爸爸昨天有買。","https://web.klokah.tw/ninew/sound/16/06/06-B-2.mp3"
"cyux","有","https://web.klokah.tw/ninew/sound/16/06/06-C-2-1.mp3"
"bnaziy","買過","https://web.klokah.tw/ninew/sound/16/06/06-C-2-2.mp3"
"yaba","爸爸","https://web.klokah.tw/ninew/sound/16/06/06-C-2-3.mp3"
"shera","昨天","https://web.klokah.tw/ninew/sound/16/06/06-C-2-4.mp3"
"ungat tlaka hya.","沒有冰嗎？","https://web.klokah.tw/ninew/sound/16/06/06-B-3.mp3"
"ungat","沒有","https://web.klokah.tw/ninew/sound/16/06/06-C-3-1.mp3"
"tlaka","冰","https://web.klokah.tw/ninew/sound/16/06/06-C-3-2.mp3"
"hya","[虛]","https://web.klokah.tw/ninew/sound/16/06/06-C-3-3.mp3"
"cyux uzi, agal qaniq kya.","也有，拿來吃吧。","https://web.klokah.tw/ninew/sound/16/06/06-B-4.mp3"
"cyux","有","https://web.klokah.tw/ninew/sound/16/06/06-C-4-1.mp3"
"uzi","也","https://web.klokah.tw/ninew/sound/16/06/06-C-4-2.mp3"
"agal","拿","https://web.klokah.tw/ninew/sound/16/06/06-C-4-3.mp3"
"qaniq","吃","https://web.klokah.tw/ninew/sound/16/06/06-C-4-4.mp3"
"kya","[虛]","https://web.klokah.tw/ninew/sound/16/06/06-C-4-5.mp3"
"blaq balay maki kulutlaka, pstlaka niqun.","有冰箱真好，可以冰東西吃。","https://web.klokah.tw/ninew/sound/16/06/06-B-5.mp3"
"blaq","好","https://web.klokah.tw/ninew/sound/16/06/06-C-5-1.mp3"
"balay","很","https://web.klokah.tw/ninew/sound/16/06/06-C-5-2.mp3"
"maki","有","https://web.klokah.tw/ninew/sound/16/06/06-C-5-3.mp3"
"kulutlaka","冰箱","https://web.klokah.tw/ninew/sound/16/06/06-C-5-4.mp3"
"pstlaka","冰凍","https://web.klokah.tw/ninew/sound/16/06/06-C-5-5.mp3"
"niqun","吃","https://web.klokah.tw/ninew/sound/16/06/06-C-5-6.mp3"
"aw, blaq balay skwan nniqun.","是的，真的可以保存很多吃的東西。","https://web.klokah.tw/ninew/sound/16/06/06-B-6.mp3"
"aw","是","https://web.klokah.tw/ninew/sound/16/06/06-C-6-1.mp3"
"blaq","好","https://web.klokah.tw/ninew/sound/16/06/06-C-6-2.mp3"
"balay","很","https://web.klokah.tw/ninew/sound/16/06/06-C-6-3.mp3"
"skwan","保存","https://web.klokah.tw/ninew/sound/16/06/06-C-6-4.mp3"
"nniqun","吃的","https://web.klokah.tw/ninew/sound/16/06/06-C-6-5.mp3"
"Sinsiy phgup, nyux mxal ’nux maku.","醫生，我的牙痛。","https://web.klokah.tw/ninew/sound/16/06/07-B-1.mp3"
"Sinsiy phgup","醫生","https://web.klokah.tw/ninew/sound/16/06/07-C-1-1.mp3"
"nyux","在","https://web.klokah.tw/ninew/sound/16/06/07-C-1-2.mp3"
"mxal","痛","https://web.klokah.tw/ninew/sound/16/06/07-C-1-3.mp3"
"’nux","牙齒","https://web.klokah.tw/ninew/sound/16/06/07-C-1-4.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/16/06/07-C-1-5.mp3"
"uwah, ktay ta, yaqenu cyux mxal.","過來給我看，哪個在痛？","https://web.klokah.tw/ninew/sound/16/06/07-B-2.mp3"
"uwah","過來","https://web.klokah.tw/ninew/sound/16/06/07-C-2-1.mp3"
"ktay","看","https://web.klokah.tw/ninew/sound/16/06/07-C-2-2.mp3"
"ta","我們","https://web.klokah.tw/ninew/sound/16/06/07-C-2-3.mp3"
"yaqenu","哪個","https://web.klokah.tw/ninew/sound/16/06/07-C-2-4.mp3"
"cyux","在","https://web.klokah.tw/ninew/sound/16/06/07-C-2-5.mp3"
"mxal","痛","https://web.klokah.tw/ninew/sound/16/06/07-C-2-6.mp3"
"karang ini ga tatu cyux mxal.","是智齒或門牙在痛。","https://web.klokah.tw/ninew/sound/16/06/07-B-3.mp3"
"karang","智齒","https://web.klokah.tw/ninew/sound/16/06/07-C-3-1.mp3"
"ini","或是","https://web.klokah.tw/ninew/sound/16/06/07-C-3-2.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/06/07-C-3-3.mp3"
"tatu","門牙","https://web.klokah.tw/ninew/sound/16/06/07-C-3-4.mp3"
"cyux","在","https://web.klokah.tw/ninew/sound/16/06/07-C-3-5.mp3"
"mxal","痛","https://web.klokah.tw/ninew/sound/16/06/07-C-3-6.mp3"
"ngaqa’ nqwaq su ktay ta, karang balay nyux mqapu.","張開你的嘴，真的是智齒蛀牙了。","https://web.klokah.tw/ninew/sound/16/06/07-B-4.mp3"
"ngaqa’","張開","https://web.klokah.tw/ninew/sound/16/06/07-C-4-1.mp3"
"nqwaq","嘴","https://web.klokah.tw/ninew/sound/16/06/07-C-4-2.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/07-C-4-3.mp3"
"ktay","看","https://web.klokah.tw/ninew/sound/16/06/07-C-4-4.mp3"
"ta","我們","https://web.klokah.tw/ninew/sound/16/06/07-C-4-5.mp3"
"karang","智齒","https://web.klokah.tw/ninew/sound/16/06/07-C-4-6.mp3"
"balay","真","https://web.klokah.tw/ninew/sound/16/06/07-C-4-7.mp3"
"nyux","在","https://web.klokah.tw/ninew/sound/16/06/07-C-4-8.mp3"
"mqapu","腐蝕","https://web.klokah.tw/ninew/sound/16/06/07-C-4-9.mp3"
"cingay wayal maku niqun kahat ssbing la.","我吃太多糖果了。","https://web.klokah.tw/ninew/sound/16/06/07-B-5.mp3"
"cingay","多","https://web.klokah.tw/ninew/sound/16/06/07-C-5-1.mp3"
"wayal","過去","https://web.klokah.tw/ninew/sound/16/06/07-C-5-2.mp3"
"maku","我","https://web.klokah.tw/ninew/sound/16/06/07-C-5-3.mp3"
"niqun","吃","https://web.klokah.tw/ninew/sound/16/06/07-C-5-4.mp3"
"kahat","糖果","https://web.klokah.tw/ninew/sound/16/06/07-C-5-5.mp3"
"ssbing","甜","https://web.klokah.tw/ninew/sound/16/06/07-C-5-6.mp3"
"la","[虛]","https://web.klokah.tw/ninew/sound/16/06/07-C-5-7.mp3"
"misa i yasa, nyux mqapu ’nux su la.","難怪你牙齒被蟲蛀掉了。","https://web.klokah.tw/ninew/sound/16/06/07-B-6.mp3"
"misa i yasa","原來如此","https://web.klokah.tw/ninew/sound/16/06/07-C-6-1.mp3"
"nyux","在","https://web.klokah.tw/ninew/sound/16/06/07-C-6-2.mp3"
"mqapu","蛀牙","https://web.klokah.tw/ninew/sound/16/06/07-C-6-3.mp3"
"’nux","腐蝕","https://web.klokah.tw/ninew/sound/16/06/07-C-6-4.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/07-C-6-5.mp3"
"la","[虛]","https://web.klokah.tw/ninew/sound/16/06/07-C-6-6.mp3"
"babaw nya ga qeriy smsgus ’nux su.","以後多刷牙。","https://web.klokah.tw/ninew/sound/16/06/07-B-7.mp3"
"babaw","後","https://web.klokah.tw/ninew/sound/16/06/07-C-7-1.mp3"
"nya","之","https://web.klokah.tw/ninew/sound/16/06/07-C-7-2.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/06/07-C-7-3.mp3"
"qeriy","盡量","https://web.klokah.tw/ninew/sound/16/06/07-C-7-4.mp3"
"smsgus","刷","https://web.klokah.tw/ninew/sound/16/06/07-C-7-5.mp3"
"’nux","牙","https://web.klokah.tw/ninew/sound/16/06/07-C-7-6.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/07-C-7-7.mp3"
"trahuw saku ni Sinsiy, baha hmswa mung saku ke’.","老師讚美我，因為我很聽話。","https://web.klokah.tw/ninew/sound/16/06/08-B-1.mp3"
"trahuw","稱讚","https://web.klokah.tw/ninew/sound/16/06/08-C-1-1.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/08-C-1-2.mp3"
"ni","[虛]","https://web.klokah.tw/ninew/sound/16/06/08-C-1-3.mp3"
"Sinsiy","老師","https://web.klokah.tw/ninew/sound/16/06/08-C-1-4.mp3"
"baha hmswa","因為","https://web.klokah.tw/ninew/sound/16/06/08-C-1-5.mp3"
"mung","聽","https://web.klokah.tw/ninew/sound/16/06/08-C-1-6.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/08-C-1-7.mp3"
"ke’","話","https://web.klokah.tw/ninew/sound/16/06/08-C-1-8.mp3"
"zik pqaniq ga mima saku qba.","吃飯前我會洗手。","https://web.klokah.tw/ninew/sound/16/06/08-B-2.mp3"
"zik","之前","https://web.klokah.tw/ninew/sound/16/06/08-C-2-1.mp3"
"pqaniq","我","https://web.klokah.tw/ninew/sound/16/06/08-C-2-2.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/06/08-C-2-3.mp3"
"mima","洗","https://web.klokah.tw/ninew/sound/16/06/08-C-2-4.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/08-C-2-5.mp3"
"qba","手","https://web.klokah.tw/ninew/sound/16/06/08-C-2-6.mp3"
"trahuw saku ni yaba maku mha “lokah su maniq mami.”","爸爸稱讚我說「你很認真吃飯」。","https://web.klokah.tw/ninew/sound/16/06/08-B-3.mp3"
"trahuw","稱讚","https://web.klokah.tw/ninew/sound/16/06/08-C-3-1.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/08-C-3-2.mp3"
"ni","[虛]","https://web.klokah.tw/ninew/sound/16/06/08-C-3-3.mp3"
"yaba","爸爸","https://web.klokah.tw/ninew/sound/16/06/08-C-3-4.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/16/06/08-C-3-5.mp3"
"mha","說","https://web.klokah.tw/ninew/sound/16/06/08-C-3-6.mp3"
"lokah","認真","https://web.klokah.tw/ninew/sound/16/06/08-C-3-7.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/08-C-3-8.mp3"
"maniq","吃","https://web.klokah.tw/ninew/sound/16/06/08-C-3-9.mp3"
"mami","飯","https://web.klokah.tw/ninew/sound/16/06/08-C-3-10.mp3"
"trahuw saku ni yaya uzi mha “qnzyat su smsgus ’nux.”","媽媽也稱讚我說「你很認真刷牙」。","https://web.klokah.tw/ninew/sound/16/06/08-B-4.mp3"
"trahuw","稱讚","https://web.klokah.tw/ninew/sound/16/06/08-C-4-1.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/08-C-4-2.mp3"
"ni","[虛]","https://web.klokah.tw/ninew/sound/16/06/08-C-4-3.mp3"
"yaya","媽媽","https://web.klokah.tw/ninew/sound/16/06/08-C-4-4.mp3"
"uzi","也","https://web.klokah.tw/ninew/sound/16/06/08-C-4-5.mp3"
"mha","說","https://web.klokah.tw/ninew/sound/16/06/08-C-4-6.mp3"
"qnzyat","認真","https://web.klokah.tw/ninew/sound/16/06/08-C-4-7.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/08-C-4-8.mp3"
"smsgus","刷","https://web.klokah.tw/ninew/sound/16/06/08-C-4-9.mp3"
"’nux","[虛]","https://web.klokah.tw/ninew/sound/16/06/08-C-4-10.mp3"
"mqas saku balay rmaw qmwax pyatu ki kmagaw uzi.","我也非常高興幫忙洗碗及掃地。","https://web.klokah.tw/ninew/sound/16/06/08-B-5.mp3"
"mqas","高興","https://web.klokah.tw/ninew/sound/16/06/08-C-5-1.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/08-C-5-2.mp3"
"balay","很","https://web.klokah.tw/ninew/sound/16/06/08-C-5-3.mp3"
"rmaw","幫助","https://web.klokah.tw/ninew/sound/16/06/08-C-5-4.mp3"
"qmwax","洗","https://web.klokah.tw/ninew/sound/16/06/08-C-5-5.mp3"
"pyatu","碗","https://web.klokah.tw/ninew/sound/16/06/08-C-5-6.mp3"
"ki","和","https://web.klokah.tw/ninew/sound/16/06/08-C-5-7.mp3"
"kmagaw","掃地","https://web.klokah.tw/ninew/sound/16/06/08-C-5-8.mp3"
"uzi","也","https://web.klokah.tw/ninew/sound/16/06/08-C-5-9.mp3"
"kinnryax su la.","你吃過午餐了嗎？","https://web.klokah.tw/ninew/sound/16/06/09-B-1.mp3"
"kinnryax","吃過午餐","https://web.klokah.tw/ninew/sound/16/06/09-C-1-1.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/09-C-1-2.mp3"
"la","[虛]","https://web.klokah.tw/ninew/sound/16/06/09-C-1-3.mp3"
"aw la, kinnryax saku la.","是的，我吃過了。","https://web.klokah.tw/ninew/sound/16/06/09-B-2.mp3"
"aw","是","https://web.klokah.tw/ninew/sound/16/06/09-C-2-1.mp3"
"la","[虛]","https://web.klokah.tw/ninew/sound/16/06/09-C-2-2.mp3"
"kinnryax","吃過午餐","https://web.klokah.tw/ninew/sound/16/06/09-C-2-3.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/09-C-2-4.mp3"
"la","[虛]","https://web.klokah.tw/ninew/sound/16/06/09-C-2-5.mp3"
"mosa su inu isu pi.","你要去哪裡呢？","https://web.klokah.tw/ninew/sound/16/06/09-B-3.mp3"
"mosa","去","https://web.klokah.tw/ninew/sound/16/06/09-C-3-1.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/09-C-3-2.mp3"
"inu","哪裡","https://web.klokah.tw/ninew/sound/16/06/09-C-3-3.mp3"
"isu","你","https://web.klokah.tw/ninew/sound/16/06/09-C-3-4.mp3"
"pi","[虛]","https://web.klokah.tw/ninew/sound/16/06/09-C-3-5.mp3"
"mosa saku kryax uzi.","我也要去吃午餐。","https://web.klokah.tw/ninew/sound/16/06/09-B-4.mp3"
"mosa","去","https://web.klokah.tw/ninew/sound/16/06/09-C-4-1.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/09-C-4-2.mp3"
"kryax","吃午餐","https://web.klokah.tw/ninew/sound/16/06/09-C-4-3.mp3"
"uzi","也","https://web.klokah.tw/ninew/sound/16/06/09-C-4-4.mp3"
"nanu wal su sramat qlyan.","中午你吃了什麼菜呢？","https://web.klokah.tw/ninew/sound/16/06/09-B-5.mp3"
"nanu","什麼","https://web.klokah.tw/ninew/sound/16/06/09-C-5-1.mp3"
"wal","過","https://web.klokah.tw/ninew/sound/16/06/09-C-5-2.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/09-C-5-3.mp3"
"sramat","菜","https://web.klokah.tw/ninew/sound/16/06/09-C-5-4.mp3"
"qlyan","白天","https://web.klokah.tw/ninew/sound/16/06/09-C-5-5.mp3"
"ngta, bazing, wasiq ki yahuw.","雞肉、蛋、龍葵和A菜。","https://web.klokah.tw/ninew/sound/16/06/09-B-6.mp3"
"ngta","雞","https://web.klokah.tw/ninew/sound/16/06/09-C-6-1.mp3"
"bazing","蛋","https://web.klokah.tw/ninew/sound/16/06/09-C-6-2.mp3"
"wasiq","龍葵","https://web.klokah.tw/ninew/sound/16/06/09-C-6-3.mp3"
"ki","和","https://web.klokah.tw/ninew/sound/16/06/09-C-6-4.mp3"
"yahuw","A菜","https://web.klokah.tw/ninew/sound/16/06/09-C-6-5.mp3"
"sasan soni mtakuy saku hinpasan myan.","今天早上，我在玩耍的時候摔倒了。","https://web.klokah.tw/ninew/sound/16/06/10-B-1.mp3"
"sasan","早上","https://web.klokah.tw/ninew/sound/16/06/10-C-1-1.mp3"
"soni","今天","https://web.klokah.tw/ninew/sound/16/06/10-C-1-2.mp3"
"mtakuy","跌倒","https://web.klokah.tw/ninew/sound/16/06/10-C-1-3.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/10-C-1-4.mp3"
"hinpasan","玩耍","https://web.klokah.tw/ninew/sound/16/06/10-C-1-5.mp3"
"myan","我們","https://web.klokah.tw/ninew/sound/16/06/10-C-1-6.mp3"
"mxal balay qelis tari maku ru msramu uzi.","我的膝蓋受傷、流血非常的痛。","https://web.klokah.tw/ninew/sound/16/06/10-B-2.mp3"
"mxal","痛","https://web.klokah.tw/ninew/sound/16/06/10-C-2-1.mp3"
"balay","很","https://web.klokah.tw/ninew/sound/16/06/10-C-2-2.mp3"
"qelis","傷","https://web.klokah.tw/ninew/sound/16/06/10-C-2-3.mp3"
"tari","膝蓋","https://web.klokah.tw/ninew/sound/16/06/10-C-2-4.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/16/06/10-C-2-5.mp3"
"ru","和","https://web.klokah.tw/ninew/sound/16/06/10-C-2-6.mp3"
"msramu","流血","https://web.klokah.tw/ninew/sound/16/06/10-C-2-7.mp3"
"uzi","也","https://web.klokah.tw/ninew/sound/16/06/10-C-2-8.mp3"
"syan Iyu ru sbun Sinsiy qelis maku.","老師為我擦藥和包紮。","https://web.klokah.tw/ninew/sound/16/06/10-B-3.mp3"
"syan","放","https://web.klokah.tw/ninew/sound/16/06/10-C-3-1.mp3"
"Iyu","藥","https://web.klokah.tw/ninew/sound/16/06/10-C-3-2.mp3"
"ru","和","https://web.klokah.tw/ninew/sound/16/06/10-C-3-3.mp3"
"sbun","包紮","https://web.klokah.tw/ninew/sound/16/06/10-C-3-4.mp3"
"Sinsiy","老師","https://web.klokah.tw/ninew/sound/16/06/10-C-3-5.mp3"
"qelis","傷","https://web.klokah.tw/ninew/sound/16/06/10-C-3-6.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/16/06/10-C-3-7.mp3"
"si saku khlay musa ngasal la, kmal yaba maku mha,","我一拐一拐地回家，爸爸跟我說：","https://web.klokah.tw/ninew/sound/16/06/10-B-4.mp3"
"si","就","https://web.klokah.tw/ninew/sound/16/06/10-C-4-1.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/06/10-C-4-2.mp3"
"khlay","跛腳","https://web.klokah.tw/ninew/sound/16/06/10-C-4-3.mp3"
"musa","去","https://web.klokah.tw/ninew/sound/16/06/10-C-4-4.mp3"
"ngasal","家","https://web.klokah.tw/ninew/sound/16/06/10-C-4-5.mp3"
"la","[虛]","https://web.klokah.tw/ninew/sound/16/06/10-C-4-6.mp3"
"kmal","說","https://web.klokah.tw/ninew/sound/16/06/10-C-4-7.mp3"
"yaba","爸爸","https://web.klokah.tw/ninew/sound/16/06/10-C-4-8.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/16/06/10-C-4-9.mp3"
"mha","如此","https://web.klokah.tw/ninew/sound/16/06/10-C-4-10.mp3"
"“gaga nya qu mtakuy mhyapas hya, ini se agay sa.”","「玩耍跌倒是正常的，不要叫痛。」","https://web.klokah.tw/ninew/sound/16/06/10-B-5.mp3"
"gaga","正常","https://web.klokah.tw/ninew/sound/16/06/10-C-5-1.mp3"
"nya","[虛]","https://web.klokah.tw/ninew/sound/16/06/10-C-5-2.mp3"
"qu","[虛]","https://web.klokah.tw/ninew/sound/16/06/10-C-5-3.mp3"
"mtakuy","跌倒","https://web.klokah.tw/ninew/sound/16/06/10-C-5-4.mp3"
"mhyapas","玩耍","https://web.klokah.tw/ninew/sound/16/06/10-C-5-5.mp3"
"hya","[虛]","https://web.klokah.tw/ninew/sound/16/06/10-C-5-6.mp3"
"ini","不會","https://web.klokah.tw/ninew/sound/16/06/10-C-5-7.mp3"
"se","叫","https://web.klokah.tw/ninew/sound/16/06/10-C-5-8.mp3"
"agay","痛","https://web.klokah.tw/ninew/sound/16/06/10-C-5-9.mp3"
"sa","那","https://web.klokah.tw/ninew/sound/16/06/10-C-5-10.mp3"
"kmal lozi mha, “mtakuy su ga, ttuliq nanak lozi.”","又說：「跌倒了，自己再爬起來。」","https://web.klokah.tw/ninew/sound/16/06/10-B-6.mp3"
"kmal","說","https://web.klokah.tw/ninew/sound/16/06/10-C-6-1.mp3"
"lozi","又","https://web.klokah.tw/ninew/sound/16/06/10-C-6-2.mp3"
"mha","如此","https://web.klokah.tw/ninew/sound/16/06/10-C-6-3.mp3"
"mtakuy","跌倒","https://web.klokah.tw/ninew/sound/16/06/10-C-6-4.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/06/10-C-6-5.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/06/10-C-6-6.mp3"
"ttuliq","起來","https://web.klokah.tw/ninew/sound/16/06/10-C-6-7.mp3"
"nanak","自己","https://web.klokah.tw/ninew/sound/16/06/10-C-6-8.mp3"
