"dialect_id","lesson_no","word_order","word_ab","word_ch"
"24","3","2","maretimaljimalji","不同的"
"24","3","3","namayatucu","像這樣"
"24","3","4","mamamav","都一樣"
"24","3","5","tjaliav","比較多"
"24","3","6","sicuacuayan","從前"
"24","3","7","maqulip","消失"
"24","3","8","pinacalivat","過去"
"24","3","9","kinamaumaljan","變化"
"24","3","10","pasamaquliqulipanga","漸漸消失"
"24","4","1","sivaivaik","走向；做法"
"24","4","2","seviri","北排灣"
"24","4","3","vecekadan","中排灣"
"24","4","4","kacedas","東排灣"
"24","4","5","matataretarev","相互嫁娶"
"24","4","6","macacadjacadja","遠距離"
"24","4","7","pacacikecikel","來回往返"
"24","4","8","sinipenetj","規定的"
"24","4","9","sikudakudan","文化習俗"
"24","4","10","tjaljiqaca","寬敞"
"24","4","11","pinavavadayadayan","分布"
"24","4","12","kemeljanganga","已經知道"
"24","4","13","mapangapangalj","分成"
"24","5","1","kinaizuanan","位置"
"24","5","2","kinaqadaqadavan","天氣"
"24","5","3","nametad","乾燥"
"24","5","4","namatjeveng","潮濕的"
"24","5","5","kaljakuljiyan","乾旱期"
"24","5","6","djaljdjalj","第二順位；僅次於"
"24","5","7","tineveljan","合起來的"
"24","5","8","pinuliman","製作的"
"24","5","9","siliguligu","被傳揚的"
"24","5","10","tjatjavangan","遠眺之地"
"24","5","11","ljaljizavan/kakiunangan","參觀之地"
"24","5","12","kakivangavangan","旅遊或休憩的地方"
"24","6","1","qemuma","耕作"
"24","6","2","qinuman","農作物"
"24","6","3","mavaveliveli","貨物交易"
"24","6","4","kivalivalit","與人交換"
"24","6","5","kakipaisuwan","賺錢的地方；職場"
"24","6","6","papupicul","鼓勵"
"24","6","7","papudjalim","引起興趣"
"24","6","8","puqetim","多汁"
"24","6","9","qaqumayin","耕作地"
"24","6","10","sizangazangal","用力推展"
"24","6","11","kiniqinuman","採收的農作物"
"24","6","12","kinasaljingan","嚮往"
"24","6","13","papizazaya","推展；推動"
"24","6","14","remasi","曝曬"
"24","6","15","zangzangi","烘熱"
"24","7","1","sipacunan","看法、觀點"
"24","7","2","sikizengezenger","引以為傲"
"24","7","3","tjaljavavavan","地位最高"
"24","7","4","kikazelju","收稅"
"24","7","5","tjaljatekutekuan","最低級"
"24","7","6","sikavaljut","生活所需"
"24","7","7","maljiyananga","不一樣了"
"24","8","1","rivuan","衝突"
"24","8","2","zepezepan","談話"
"24","8","3","kipaqaljai","道歉"
"24","8","4","pudjavadjavai","賠罪"
"24","8","5","sepasaliv","犯錯"
"24","9","1","masilid","北葉村"
"24","9","2","qemizingan","沿著"
"24","9","3","ginula","錯過的"
"24","9","4","palamulamu","短暫"
"24","9","5","sauzayan","財產"
"24","9","6","sikipavavalan","當作體驗"
"24","9","7","semicuacuayan","很傳統的"
"24","9","8","remasasavan","室外活動"
"24","9","9","zemiyaziyan","跳著舞"
"24","9","10","temalidu","精彩；有趣"
"24","9","11","pulingalingav","了解或明辨"
"24","9","12","kisusu","依據；依循"
"24","9","13","tjaljikerikedri","狹小"
"24","9","14","turivecan","器具、工具"
"24","10","1","ngat","月桃樹"
"24","10","2","qempu","聚合、召集；採集"
"24","10","3","suasavan","削掉葉子"
"24","10","4","quyulji","捆起來"
"24","10","5","djinumulj","堆積的"
"24","10","6","semqas","砍"
"24","10","7","semakuc","搬運"
"24","10","8","djaljun","達到"
"24","10","9","macayanga","乾枯了；死了"
"24","10","10","venalitjuku","翻成圈環"
"24","10","11","masevec","很直"
"24","10","12","dremaluq","使它變長；條拉長、留長"
"24","10","13","cempu","編織"
"24","10","14","dradruy","搖籃、嬰兒籃"
"24","11","1","kasasavan","門前庭院"
"24","11","2","tjaukavasa","剛採收的芋頭"
"24","11","3","ljemavaravaran","談話聊天"
"24","11","4","kipusalialim","做活兒的"
"24","11","5","qemivaz","採挖芋頭"
"24","11","6","demaqut","芋頭收成的整理分類"
"24","11","7","cemapa","烘烤"
"24","11","8","qemucequc","啃芋頭乾"
"24","11","9","qatiya","食鹽"
"24","11","10","sisapa","用來平鋪"
"24","11","11","ljavilu","假酸漿葉"
"24","11","12","luteluti","捲起來"
"24","11","13","sialap","幫忙拿取"
"24","12","1","tjaljanguanguaqan","最漂亮"
"24","12","2","tjaljasamilingan","最古典美"
"24","12","3","tjaljapazangalan","最昂貴"
"24","12","4","kakavelian","價錢"
"24","12","5","yivililjanga","之後"
"24","12","6","sikasengseng","用來製作"
"24","13","1","ljinaviya","用茅草蓋的"
"24","13","2","qeluz","柱子"
"24","13","3","kakiqiljan","躲藏的地方"
"24","13","4","kakiljaljaungan","乘涼的地方；躲雨避曬的地方"
"24","13","5","sedjaljep","適宜"
"24","13","6","remacaucau","靠人力"
"24","13","7","kaivanga","用完晚餐"
"24","13","8","pakelay","掛上去"
"24","13","9","qau","竹子"
"24","13","10","venurevur","擾亂；打攪"
"24","13","11","kengkeng","蚊子"
"24","13","12","sekataqed","入睡"
"24","13","13","tuljivaran","隔壁近處"
"24","13","14","kiliv","石板圈；防鼠板"
"24","14","1","kicapilj","參與"
"24","14","2","sitjizulj","隨身帶著"
"24","14","3","cemiuciur","帶領著"
"24","14","4","maqacuvucuvung","年輕人"
"24","14","5","tjepana","在河裡捕撈"
"24","14","6","kakituluwan","學習場所"
"24","14","7","palisian","祭儀；慶典"
"24","14","8","kiqeci","抵抗外侮"
"24","14","9","qalja","敵人"
"24","14","10","rarasudjan","合作的精神"
"24","14","11","qemeljing","援助"
"24","14","12","pasakuya","喪事"
"24","14","13","papaqaljayan","尊老敬賢"
"24","14","14","matjaula","遺留"
"24","15","1","savid","都是"
"24","15","2","langedangedan","聽到的"
"24","15","3","calivalivatan","路過的地方"
"24","15","4","zangaq","項鍊"
"24","15","5","curucuruyin","接起來"
"24","15","6","pasaljingaljinga","炫耀著"
"24","15","7","tjematatekuteku","低空而過"
"24","15","8","ljaviljaving","邊緣"
"24","15","9","sauyin","給他放走；革職"
"24","15","10","pakuvavav","跳高"
"24","15","11","semukaizuanan","占地方、占空間"
"24","16","1","sinipatalevak","傳下來的"
"24","16","2","marecekelj","夫妻"
"24","16","3","tjaljutjumaq","留在家裡"
"24","16","4","tjaljavuluvulungan","最年長的，頭生的"
"24","16","5","rusalimsiman","富同情心"
"24","17","1","pinetjan","規定、訂定"
"24","17","2","lemindjelj","建立"
"24","17","3","patjekulj","超越"
"24","17","4","kisudju","男生到女生家拜訪"
"24","17","5","kiyeces","誓約"
"24","17","6","putjiuma","立鞦韆"
"24","18","1","kakilayingan","執掌部落事務的人"
"24","18","2","papasusuin","規則"
"24","18","3","kinateveteveljan","組織、團體"
"24","18","4","kicapicapilj","掌管"
"24","18","5","remasudj","調解"
"24","19","1","sikavaljualjut","生存的、生計"
"24","19","2","semualap","除掉"
"24","19","3","ljamayi","用火燒、焚燒"
"24","19","4","nalemuljai","費力"
"24","19","5","malangdangda","有聽到"
"24","20","1","mazazangiljan","貴族"
"24","20","2","kakaqepuan","聚集的場所"
"24","20","3","taqaljaqaljan","全族人"
"24","20","4","papucevuljan","煙囪"
"24","20","5","qezung","窗戶"
"24","20","6","qerengan","床"
"24","20","7","kakesan","廚房"
"24","20","8","likezalj","爐灶"
"24","20","9","puqacangan","豬圈；廁所"
"24","20","10","saviki","檳榔"
"24","20","11","racalj","仙人掌"
"24","20","12","qapaz","圍籬"
"24","20","13","salingaungaulj","周邊環境"
"24","21","1","sipatjatjaucikecikel","口傳"
"24","21","2","patjetucu","到現在"
"24","21","3","ljinaungan","遮蓋；天際之下"
"24","21","4","zinaljuman","水災"
"24","21","5","lemuyiluv","巡視"
"24","21","6","kavulungan","大武山"
"24","22","1","pacacapilj","關係"
"24","22","2","kemasicuai","從以前"
"24","22","3","nasi","生命"
"24","22","4","valjualjut","活的"
"24","22","5","Pakakaizuayin","兩者兼容"
"24","23","1","pazuruzurung","繼續推"
"24","23","2","paqaljai","尊重"
"24","23","3","pakivadaq","祈福；問卜"
"24","23","4","pusau","送惡靈；送祖靈"
"24","23","5","tjauvaivaik","剛離開；剛去世"
"24","24","1","masukivaqu","採收完小米"
"24","24","2","venava","釀酒"
"24","24","3","pacaciuyin","將它混合"
"24","24","4","palisi","祭儀；忌諱"
"24","24","5","pasusu","依循"
"24","24","6","kinaluljayan","辛苦得到的"
"24","24","7","kinazengezengan","流汗得來的"
"24","24","8","kemapalisi","做法祈福"
"24","24","9","malada","巫婆；女祭師"
"24","24","10","masasenay","對唱"
"24","25","1","ramulju","悲戚哀傷"
"24","25","2","semupulju","除喪"
"24","25","3","sacemel","野生動物"
"24","25","4","pakivala","親友給哀家除喪的聚會"
"24","25","5","penetj","決定"
"24","25","6","parekiljivaljivak","相互關照愛護"
"24","25","7","mesaceqalj","變輕鬆，寬心"
"24","25","8","pacacikel","走動"
"24","25","9","ljemenguaq","處理好"
"24","25","10","kavaljayan","依戀不捨的樣子"
"24","25","11","kitukudanga","遠離了"
"24","26","1","namarekatjengelay","相戀"
"24","26","2","vinarungan","心有所屬"
"24","26","3","pavavadayin","強迫分離"
"24","26","4","ranaven","故意"
"24","26","5","sekauljan","使喚"
"24","26","6","matjatjan","去汲水"
"24","26","7","nakiqadilj","勉強；不情願；忍著"
"24","26","8","aminanga","僅有；只能"
"24","26","9","suraman","失望的樣子"
"24","26","10","kipakikim","一直尋找"
"24","26","11","djumaken","發現;找到"
"24","26","12","seminamalji","令人不可思議"
"24","26","13","mapeljuq","裝滿"
"24","26","14","kacuacuayanga","久了以後；過了很久"
"24","26","15","macepeliv","迴轉，扭轉"
"24","27","1","namapuzangal","期待、期望"
"24","27","2","kicevungan","赴會；面見"
"24","27","3","kipapaulingav","提醒；警示"
"24","27","4","pukavala","對某人或某事的期望；羨慕"
"24","27","5","kinaqusavan","渴望的"
"24","27","6","mapaqenetj","記得起來；憶起"
"24","27","7","vaikanga","走了；凋零"
"24","27","8","kicacadja","遠離"
"24","27","9","maquliqulip","消失中"
"24","27","10","paulananga","可惜了；枉費了；真希望"
"24","28","1","cinalivatan","經歷"
"24","28","2","sikaqinacanacap","用來作戰的"
"24","28","3","pupicul","有力量"
"24","28","4","namadripudru","圓形的"
"24","28","5","matjatjiatjiyak","手牽手"
"24","29","1","vecik","文字；圖紋；刻紋；雕紋；繡紋"
"24","29","2","nekanan","還沒有"
"24","29","3","sikavaljutan","生活方式"
"24","29","4","sevalitan","祖先"
"24","29","5","siqeljevan","門板"
"24","29","6","kizing","木匙；湯匙"
"24","29","7","matjuqalja","到外地"
"24","29","8","kakanan","飯桌"
"24","29","9","situcuwananga","現代的"
"24","29","10","manecalis","搓繩"
"24","30","1","tjausipualjaljak","剛出生"
"24","30","2","pakasedjaljep","覺得適合"
"24","30","3","mangtjengtjez","剛來到"
"24","30","4","namaqaluvu","有變亂；紊亂"
"24","30","5","rukurukung","彎彎的、捲曲的"
"25","1","1","tjemeljev","大洪水"
"25","1","2","kivavilad","逃難"
"25","1","3","kipusapuy","持火炬"
"25","1","4","sima","肥豬油"
"25","1","5","mapaseqeljing","幸存者"
"25","1","6","mavadevad","分散"
"25","1","7","se ravar","拉瓦爾族"
"25","1","8","setevelj","同住"
"25","1","9","masepu","受影響；受感染"
"25","1","10","muqami","指語言不通者"
"25","2","1","supu","數數"
"25","2","2","kudrav","萬"
"25","2","3","kuzulj","千"
"25","2","4","malje","共有"
"25","2","5","pinu se tjimuran","三地鄉"
"25","2","6","pinu se tjaljakavusan","來義鄉"
"25","2","7","tjuruvu","人數多"
"25","2","8","tavak","習慣"
"25","2","9","kumalji","無論……如何"
"25","2","10","kinaseljekuya","險峻"
"25","3","1","seljuseljudjen","使用的、取、拿"
"25","3","2","ljavaran","語言"
"25","3","3","pinaljavakan","掌權之地"
"25","3","4","zayazayan","最上方"
"25","3","5","parutavak","歌詞、詩詞"
"25","3","6","kakaiyan","說話的方式"
"25","3","7","se vuculj","布曹爾亞族"
"25","3","8","se paliljaliljav","巴利澤利敖群"
"25","3","9","se tjakuvukuvulj","大龜文群"
"25","3","10","se paqaluqalu","巴卡羅群"
"25","4","1","qaqaljupan","獵區"
"25","4","2","qaqumain","耕作區"
"25","4","3","djemavac","行路"
"25","4","4","tjeqalja","前往它村"
"25","4","5","djemulat","踏入"
"25","4","6","paljaljaqediyan","邊界線、間隔區"
"25","4","7","menacidicidiljan","獨自一人"
"25","4","8","tatagiljan","引發"
"25","4","9","rivuan","爭端"
"25","4","10","vavuwa","耕地"
"25","5","1","semangatj ","一列一列、橫列"
"25","5","2","calisi","斜坡"
"25","5","3","tjaljetjalj","階梯"
"25","5","4","lauz","部落下方"
"25","5","5","sicegedan","眼力"
"25","5","6","matjavang","一目了然"
"25","5","7","paljevar","正對面"
"25","5","8","puqacangan","豬圈"
"25","5","9","varevar","房屋側邊的小屋"
"25","5","10","sikavaljutan","生活"
"25","6","1","ljamain","燒"
"25","6","2","mavacuk","墾山"
"25","6","3","paketjav","花生"
"25","6","4","vaqu","小米"
"25","6","5","vurati","地瓜"
"25","6","6","padai","米"
"25","6","7","qarizang","長豆筴"
"25","6","8","pudai","玉米"
"25","6","9","tjingkui","南瓜"
"25","6","10","vasa","芋頭"
"25","7","1","kipusalimaliman","職份"
"25","7","2","temaqaljaqaljan","社會分工"
"25","7","3","cemiyuciyur","領導"
"25","7","4","rarakacan","戰士"
"25","7","5","liguligu","靈媒"
"25","7","6","namapiliq","選出"
"25","7","7","kalaingan","部落事務協調發言人"
"25","7","8","kinilautan","觀察"
"25","7","9","ljemakedras","說話的用詞禮數周全"
"25","7","10","sitjaucikelan","部落歷史口述史"
"25","8","1","pinenetjan","製訂的公約條例"
"25","8","2","qemuma","耕作"
"25","8","3","kinikavecengelan","農作物"
"25","8","4","sipakazelju ","作物稅"
"25","8","5","tjinepanan","河流捕撈漁獲"
"25","8","6","pavadis","動物稅"
"25","8","7","namakapasusu","遵守"
"25","8","8","sinikarasudj","部落約定"
"25","8","9","semanqimang","報戰功"
"25","8","10","drupiljai","鹿鞭"
"25","9","1"," secapilj","參與"
"25","9","2","ljemiva","鋪石板擋水牆"
"25","9","3","emupu","堆砌石牆"
"25","9","4","sidjiqes","灌溉"
"25","9","5","ruqaciljai","地名─新埤"
"25","9","6","ljelauz","往低處流"
"25","9","7","pakatalad","隧道；暗渠"
"25","9","8","paqaqizing ta zaljum","水壓"
"25","9","9","kinaladruqan","長度"
"25","9","10","pinakiyamavan","依據；藉著、順著"
"25","10","1","djilung","陶甕"
"25","10","2","saseqetjan","收納"
"25","10","3","drinasi","曬乾"
"25","10","4","aradj","芋頭乾"
"25","10","5","rindraridr","地瓜刨絲"
"25","10","6","silisilisi","婚禮禮聘"
"25","10","7","saljav","大缸"
"25","10","8","djaungan ","醃漬……的器具"
"25","10","9","pangasiljan","南瓜式陶壺"
"25","10","10","dredretan","婚禮禮聘用的陶壺"
"25","10","11","djeljeseljesem","綠陶"
"25","11","1","semankinsa","初生禮"
"25","11","2","mansivitay","壯行禮"
"25","11","3","ginurus","小米圓"
"25","11","4","qemepuqepu ","宴請親友"
"25","11","5","pinupukan","樹豆湯"
"25","11","6","sipaluveluvan","內餡"
"25","11","7","ljaljules ","通常"
"25","11","8","pinuvutjuljan","豬肉餡"
"25","11","9","madjulu","容易；便宜"
"25","11","10","sedaljepan","對味"
"25","12","1","tjemenun","編織"
"25","12","2","pulingalingav","明白；知曉"
"25","12","3","patagilj","開始"
"25","12","4","semamalji","嘆為觀止 "
"25","12","5","ljavuy","公主服"
"25","12","6","maalang","織成"
"25","12","7","paljecul","敬佩"
"25","12","8","situngan","布料"
"25","12","9","natemaljar","鮮明"
"25","12","10","pinusiyatjan","腰帶"
"25","13","1","kubav","穀倉"
"25","13","2","i pasulivay ","側邊"
"25","13","3","salang","室內穀倉"
"25","13","4","limikezalj","煮食"
"25","13","5","liljing","帽沿；影子"
"25","13","6","qeluz","支柱"
"25","13","7","pakiliv","圓形防鼠石板"
"25","13","8","seljaljiyak","散落一地"
"25","13","9","pakinrangez","喚工"
"25","13","10","tjaljiqaca","土地廣大"
"25","14","1","papapiliq","分級；分類"
"25","14","2","qemalev","抹油"
"25","14","3","padjaljun","到……時"
"25","14","4","tateljuran","繫在腰上的刀座"
"25","14","5","siyuc","腰"
"25","14","6","tevet","男用遮裙"
"25","14","7","ceqeljap","刀鞘"
"25","14","8","kisalu","同意"
"25","14","9","gemagalj","危險"
"25","14","10","djauljen","邀請"
"25","15","1","pakivangavang","聯誼"
"25","15","2","papuljiva","送情柴 "
"25","15","3","kaljauraman","冬季；旱季"
"25","15","4","tacavilj","一年度"
"25","15","5","semukasiv","伐木整地"
"25","15","6","kicakav","偷偷地"
"25","15","7","paputjavali","致贈花冠"
"25","15","8","ljiniba","一刀砍下的木柴"
"25","15","9","venacaq","扛著"
"25","15","10","qalui","抬著"
"25","16","1","pinarare vetjevetjekan","親屬關係"
"25","16","2","pacacapilj","稱謂"
"25","16","3","irivu","責駡"
"25","16","4","qaqidjung","曾孫；曾祖父母"
"25","16","5","marekaulav","五代"
"25","16","6","vetjek","兄弟姊妹"
"25","16","7","sikacekelj","從兄弟姊妹"
"25","16","8","sikatjaraita","二從兄弟姊妹"
"25","16","9","sipatatevet","三從兄弟姊妹"
"25","16","10","nasi","家族源流"
"25","17","1","kitarev","婚入制"
"25","17","2","pakitarev","婚出制"
"25","17","3","mecevung i puasavan","另立家屋制"
"25","17","4","ricing","分枝"
"25","17","5","semeturud","艱辛困苦"
"25","17","6","patavelak","繼承"
"25","17","7","kinacekeljan","家業"
"25","17","8","papecevung","集合力量"
"25","17","9","marepusalasaladj","相互幫忙"
"25","17","10","sikaudalj","維繫傳統"
"25","18","1","ljaljedjeqan","社會階序"
"25","18","2","penuljat","全部"
"25","18","3","kaljavar","公約"
"25","18","4","rarasudjan","井然有序"
"25","18","5","sikataqaljan","平民家族"
"25","18","6","dangic","祭文"
"25","18","7","sasuayan","屋樑"
"25","18","8","pinaparetimalji","差別"
"25","18","9","patjekulj","超越"
"25","18","10","pasakuya","惡運"
"25","19","1","pasucikel","回贈禮"
"25","19","2","pudjavay","道歉"
"25","19","3","kisupaqaljay","尊重禮"
"25","19","4","tjukez","自備糧食"
"25","19","5","tjuljaran","分配"
"25","19","6","lisi","聘禮"
"25","19","7","kitekel","敬酒"
"25","19","8","pacevak","得罪；過犯"
"25","19","9","kiculjevan","後續賠償"
"25","19","10","mecevucevung","下次見面"
"25","20","1","ljaljikayan","俏皮話"
"25","20","2","marecekelj","夫妻"
"25","20","3","ljemaljukuan","彎腰"
"25","20","4","qinaciljay","石板屋"
"25","20","5","lemuni","地震"
"25","20","6","semapay","整地"
"25","20","7","semakuc","搬運"
"25","20","8","pucukes","立柱"
"25","20","9","pukavulungan","上樑"
"25","20","10","puqaljiv","鋪石板屋頂"
"25","21","1","tjagaraus","北大武山"
"25","21","2","sarekuman","南大武山"
"25","21","3"," tja sevalitan","祖先"
"25","21","4","siqalaqalac","呼喊"
"25","21","5","paljilji","拜訪"
"25","21","6","malivu","徙遷"
"25","21","7","kiniveqacan","祖靈屋"
"25","21","8","djemadjas","掌權"
"25","21","9","livuing","取代"
"25","21","10","ljaqediqedi","鄰居"
"25","22","1","kudresul","嚴謹"
"25","22","2","mapalisi","祭祀"
"25","22","3","parakaljay","祭司長"
"25","22","4","kiqudjalj","祈雨"
"25","22","5","zaman","細枝的木材"
"25","22","6","pulingav","巫師"
"25","22","7","mapiliq","選立"
"25","22","8","tavecikan","同一系譜"
"25","22","9","kisekaulj","擔任"
"25","22","10","vecekadan","中間"
"25","23","1","pavavecus","約定"
"25","23","2","maljeveq","五年祭"
"25","23","3","singelitan","思念"
"25","23","4","dremaudrav","忘記"
"25","23","5","pusau","送祖先"
"25","23","6","paumalj","重來一次"
"25","23","7","cemevulj","起煙"
"25","23","8","kisenay","祈福"
"25","23","9","demuljat","刺球"
"25","23","10","ljaveljav","平原"
"25","23","11","vukid","山林"
"25","24","1","patavelak ta vusam","感恩節"
"25","24","2","tjaljayan","種子"
"25","24","3","pakaleva","分享"
"25","24","4","pangapangaljen","分配"
"25","24","5","maumalj","改變"
"25","24","6","kacuin","帶入"
"25","24","7","paqaljay","尊榮、崇敬"
"25","24","8","kisaseljang","接軌；同步"
"25","24","9","sirisir ","小籃子"
"25","24","10","sicikel","帶回"
"25","25","1","puvilivililjan","最後一次"
"25","25","2","luvang","墓穴"
"25","25","3","sucaqevan","掀蓋"
"25","25","4","sipatevelj","合葬"
"25","25","5","punasi","通氣"
"25","25","6","temepu","安置棺木"
"25","25","7","qemalu","抬棺"
"25","25","8","caceveljan","公墓"
"25","25","9","papuljagay","贈杯敬酒禮"
"25","25","10","papigacalj","移棺"
"25","26","1","macidicidilj","獨自一人"
"25","26","2","paquzip","撫養"
"25","26","3","malupiq","嫌麻煩"
"25","26","4","ravaravain","傳統服飾的行頭"
"25","26","5","lacuti","扒光"
"25","26","6","paqaqadilj","勉強"
"25","26","7","kalucukuc","瞭望高台"
"25","26","8","tjakaljava","預先備好的美食"
"25","26","9","aljak na pulju","孤兒"
"25","26","10","seman vililj","輕看"
"25","27","1"," lalingedan","鼻笛"
"25","27","2","djapesen","吹"
"25","27","3","ljingav ","聲音"
"25","27","4","qatjuvi","蛇"
"25","27","5","pakapulju","國喪"
"25","27","6","cavuin","包裹"
"25","27","7","yatalu","早些年、早到"
"25","27","8","palalumalumalj","競賽"
"25","27","9","malalailaing","相互追隨"
"25","27","10","pucemikecikem","合音"
"25","28","1","dremaiyan","傳統舞蹈"
"25","28","2","kipuluqem ","截取勇氣"
"25","28","3"," seman qimang","報戰功"
"25","28","4","maulav","消失"
"25","28","5","sipucavicavilj","過年"
"25","28","6","qemati","創造"
"25","28","7","qemacuvung","完成"
"25","28","8","temugut","小米播種"
"25","28","9","mapaljang","載歌載舞的祭典"
"25","28","10","venucung","美食接待"
"25","29","1","malang","雕刻"
"25","29","2","qedjeljem","美觀"
"25","29","3","dringay","獵具"
"25","29","4","lingadja","木盤"
"25","29","5","langalj ","連杯"
"25","29","6","sekazu","烏心木"
"25","29","7","sangkilj","漆樹"
"25","29","8","drakes","樟木"
"25","29","9"," tjeves","楠木"
"25","29","10","djaljemedjem","符合"
"25","30","1","puzangalan","珍貴"
"25","30","2","tinavelak","繼承"
"25","30","3","vusam","長嗣"
"25","30","4","sinipasuljem","自貶"
"25","30","5","pusepi","走運"
"25","30","6","cinunan","獵人"
"25","30","7","papuluqem","加持"
"25","30","8","sikisusingelitan","對先人的想念"
"25","30","9","pasevaliten","承接"
"25","30","10","djaudjav","地瓜藤"
"26","1","1","kinaqarutan","分開的；分別地；分離地"
"26","1","2","matjaliyaw","有多處；多點；多方"
"26","1","3","kemaizuan","居住地；所住之地"
"26","2","1","djemaljun","達到某一個標準；抵逹"
"26","2","2","tjakedri","比較少；較小"
"26","2","3","palaingen","任意；縱容；順從"
"26","2","4","uzaiyan","財富之大勢力之廣"
"26","2","5","cemalivat","經過"
"26","2","6","mapaqulid","更確定"
"26","2","7","papaulingau","細心；謹慎"
"26","2","8","igalju","慢條斯理；緩慢"
"26","3","1","ljuqes","精髓"
"26","3","2","pakakacui","調整結合"
"26","3","3","maseljuseljudj","被使用；被留用"
"26","3","4","isauniuni","立刻；當下"
"26","4","1","penalingulj","四周"
"26","4","2","tjemavat","指移位置之意"
"26","5","1","sikapavaliten","其變化"
"26","5","2","sivalian","風吹時；風勢"
"26","5","3","ruqizing","強；有力"
"26","5","4","gemagalj","提心吊膽；害怕"
"26","5","5","macacadja","相距大；相距遠"
"26","5","6","ljaljeqelan","寒冷；冷狀"
"26","5","7","penaramuran","誇張"
"26","6","1","sikavaljualjut","生計；活命"
"26","6","2","qemuljic","整地"
"26","6","3","remaketjan","偶爾；有時"
"26","6","4","pitjaivililj","其後；隨即"
"26","6","5","qaljemqeman","甜度"
"26","7","1","djemadjas","統治；手握"
"26","7","2","paparangez","委任；懇託；所依"
"26","7","3","mavekeljan","少數也好"
"26","7","4","pazazekatj","吩咐；交付；交待"
"26","7","5","sikakudanan","為人處世；做事方法；做人態度"
"26","7","6","kiqaluvuan","征戰；交戰"
"26","8","1","pasuljem","制裁；處置；處罰"
"26","8","2","tjeljaqui","越過；超越"
"26","8","3","sacemel","獵獸物"
"26","8","4","tjaljudungdung","到近處"
"26","8","5","namalap","有獵到（隱語）"
"26","9","1","tjauqatin","新創立的、新設立的；新發展的"
"26","9","2","siqiljaqilja","被隱藏的"
"26","9","3","pasaladjan","任意"
"26","9","4","djemeljek","不生疏；讓人舒適感"
"26","9","5","saqumaqanen","被闖入"
"26","10","1","makirangez","堅固（表力強）；壯碩（表可靠）"
"26","10","2","caculjuin","宰殺"
"26","10","3","ikan","自食"
"26","11","1","penadjeng","保存、存藏"
"26","11","2","kakesain","糧食"
"26","11","3","pakacuacuain","（存）放很久"
"26","11","4","kaljaqudjaljan","雨季"
"26","11","5","kaljavuceleljan","天冷/寒冷季節"
"26","12","1","dremakiyan","四步舞形的聯歡舞"
"26","12","2","pinuliman","親手所製；以操作製成"
"26","12","3","qiniladjan","所坐；坐位（借用為地位）；位階"
"26","12","4","rasudjan","首領；凝聚力；一致性；整體性"
"26","12","5","saiguan","能耐的；才華的；能事的"
"26","12","6","kinialalangan","做為妝飾用的；所裝扮的模樣"
"26","12","7","vecivecikan","有花紋的；有圖案的"
"26","13","1","peniliq","選定"
"26","13","2","sasekezan","休息地；休憩所"
"26","13","3","kipavalivali","乘涼；納涼"
"26","13","4","puqimang","有朝氣；富佳運；有活力"
"26","13","5","qemuti","探尋"
"26","14","1","kisudju","求婚"
"26","14","2","semusu","敍述；說明；表白；依循"
"26","14","3","inisankuyan","結怨的；不解的"
"26","14","4","ikaljava","期待；等候"
"26","14","5","nulauljen","若省略、若跳過"
"26","14","6","secengceng","剛好、正逢"
"26","14","7","ipatuqulj","贖罪；頂罪"
"26","14","8","mirazek","生養眾多；興旺"
"26","14","9","maligu","有榮耀"
"26","15","1","uveleng","濃密；茂密"
"26","15","2","pipadrangan","破壞"
"26","15","3","seminamalji","格外的；獨特的；另外的"
"26","15","4","sekapalak","使之壞掉、被損壞"
"26","15","5","puvarungan","懂事的；有智慧的"
"26","16","1","pungadan","有名望"
"26","16","2","malingdjelj","奠立基石；成立"
"26","16","3","puquman","可耕地；旱作地"
"26","16","4","ljelaulauz","走下來、下行"
"26","16","5","kitjukuda","分居；獨立"
"26","16","6","padjadjas","交託；掌控；交執掌"
"26","16","7","pasucalivat","超過、越過"
"26","16","8","sevalitan","換代；祖先"
"26","16","9","rekutjan","畏懼感；害怕"
"26","17","1","nadjemadjas","長嗣；掌舵、執掌"
"26","17","2","kinisamuljan","以努力獲得的"
"26","17","3","pakitjuayaya","分家、各自立家"
"26","17","4","katjumaqan","原生家庭"
"26","17","5","cinasavan","出家門（主戶）的"
"26","18","1","zemang","守護；防守"
"26","18","2","sanama rukuz","有成功；有完成；有成型"
"26","18","3","babuai","花"
"26","19","1","masupudek","臍帶脫落"
"26","19","2","temideq","隔開；置間隔"
"26","19","3","kinacemekeljan","原家族；該家庭；家的狀況"
"26","19","4","mamiling","永久；千古；古代"
"26","19","5","sedjaljep","適合；適當"
"26","19","6","sineljavakan","所遭逢的；遇到的；經歷到的"
"26","19","7","mavilad","逃跑"
"26","19","8","kiqilja","隱藏；隱匿"
"26","19","9","qalja","敵人；陌生人"
"26","19","10","cemecemel","草野；野外；林野"
"26","19","11","semumus","接換；接續；取代；替換"
"26","19","12","temavelak","接手；接替"
"26","20","1","sanasalapelj","陰涼的"
"26","20","2","inupuan","砌石牆"
"26","20","3","penulingetj","周圍、四周"
"26","20","4","namaruqu","滑落、落下"
"26","20","5","caljeqilan","特別堅硬的、堅韌的"
"26","20","6","pakisumalji","獨特的"
"26","20","7","tinideqan","有間隔的；有區隔的"
