language,file_name,Sentence_id,Formosan,En,Ch
Bunun,bnNr-frog_Laniahu,"[115, 116]",['na=kalat'],"['IRR', 'sting']","['非實現', '叮']"
Bunun,bnNr-frog_Laniahu,"[115, 116]","['na', 'kalat']",['IRR'],['非實現']
Bunun,bnNr-frog_Laniahu,"[172, 175]","['maz=a', 'dii']",['what=DIST.NOM'],['什麼=遠距.主格']
Bunun,bnNr-frog_Laniahu,"[208, 210]","['kusa', 'in', 'cia']","['go', 'COS', 'DIST.OBL']","['去', '改變狀態']"
Bunun,bnNr-frog_Laniahu,"[230, 234]","['uvaaz', 'a']",['child'],['孩子']
Bunun,bnNr-frog_Laniahu,"[243, 244]","['kin', 'ki', 'kinuz']",['join<RED>back'],['參與<重疊>後面']
Bunun,bnNr-frog_Laniahu,"[243, 244]",['asu'],"['dog', 'DIST.OBL']","['狗', '遠距.斜格']"
Bunun,bnNr-frog_Laniahu,"[243, 244]","['asu', 'cia']",['TOP'],['主題']
Bunun,bnNr-frog_Laniahu,"[249, 257]","['ma', 'cin', 'dangkaz']","['AF', 'suddenly']","['主焦', '突然', '站起來']"
Bunun,bnNr-frog_Laniahu,"[249, 257]","['ku', 'kus']",['XXXX'],['XXXX']
Bunun,bnNr-frog_Laniahu,"[249, 257]","['m', 'u', 'daan']",['3SG.NOM'],['3SG.主格']
Bunun,bnNr-frog_Laniahu,"[278, 281]",['hai'],"['TAL<RED>seize', 'LF']","['TAL<重疊>握', '處焦']"
Bunun,bnNr-frog_Laniahu,"[278, 281]","['tal<di>dikus', 'an']",['3SG.NOM'],['3SG.主格']
Bunun,bnNr-frog_Laniahu,"[278, 281]",['mas'],"['frog', 'DIST.OBL']","['青蛙', '遠距.斜格']"
Bunun,bnNr-frog_Laniahu,"[301, 306]","['ai', '']",['FIL'],['FIL']
Bunun,bnNr-frog_Laniahu,"[399, 402]","['aiza', 'dii']",['EXIST'],['存在']
Bunun,bnNr-frog_Laniahu,"[403, 407]",['minsuma'],"['AF', 'come']","['主焦', '來']"
Bunun,bnNr-frog_Laniahu,[437],"['i', 'sain=tan=ta']","['be.at', 'LOC.PROX=MED.OBL=1IPL.NOM']","['在', '處格.近距', '中距.斜格=1IPL.主格']"
Bunun,bnNr-frog_Laniahu,[437],"['sain', 'tan', 'ta']","['LOC.PROX', 'MED.OBL', '1IPL.NOM']",['處格.近距']
Bunun,bnNr-frog_Laniahu,[437],[''],[''],"['中距.斜格', '1IPL.主格']"
Bunun,bnNr-frog_Laniahu,"[438, 450]","['la<in', 'i>haiban']","['<PFV', 'PFV>pass', 'LF']","['<完成貌', '完成貌>經過', '處焦']"
Bunun,bnNr-frog_Samingaz,"[10, 13]",['labian=cin'],['deep.night=PROX.OBL'],"['深夜', '近距.斜格']"
Bunun,bnNr-frog_Samingaz,"[10, 13]","['labian', 'cin']","['deep.night', 'PROX.OBL']",['深夜']
Bunun,bnNr-frog_Samingaz,"[14, 19]",['maupa=cia'],['do.like=DIST.OBL'],"['像', '遠距,斜格']"
Bunun,bnNr-frog_Samingaz,"[14, 19]","['maupa', 'cia']","['do.like', 'DIST.OBL']",['像']
Bunun,bnNr-frog_Samingaz,"[14, 19]","['m', 'udaan']","['AF', 'go', 'road']","['主焦', '去', '路']"
Bunun,bnNr-frog_Samingaz,[20],['ung=at'],"['yes', 'then']","['是', '然後']"
Bunun,bnNr-frog_Samingaz,[20],"['ung', 'at']",['yes'],['是']
Bunun,bnNr-frog_Samingaz,"[39, 40]",['ma<la>lunglung'],['AF<RED>bark'],"['主焦', '<重疊>吠']"
Bunun,bnNr-frog_Samingaz,"[39, 40]",['sia'],"['house', 'DIST.OBL']","['家', '遠距.斜格']"
Bunun,bnNr-frog_Samingaz,"[63, 66]","[""it'huu"", 'a']",['owl'],['貓頭鷹']
Bunun,bnNr-frog_Samingaz,"[74, 75]","['na=kilim', 'ang']",['IRR=look.for=still'],['非實現=找=還']
Bunun,bnNr-frog_Samingaz,"[74, 75]","['na', 'kilim']","['IRR', 'look.for', 'still']","['非實現', '找', '還']"
Bunun,bnNr-frog_Samingaz,"[94, 98]","['m', 'u', 'daan=ta']","['AF', 'go', 'road', '1IPL.NOM']","['主焦', '去', '路', '1IPL.主格']"
Bunun,bnNr-frog_Samingaz,"[94, 98]","['daan', 'ta']",['road'],['路']
Bunun,bnNr-frog_Samingaz,"[118, 121]",['tu'],"['crag', 'LF']","['岩壁', '處焦']"
Bunun,bnNr-frog_Samingaz,"[146, 149]","['m', 'udaan=in']","['AF', 'go', 'road=COS']","['主焦', '去', '路=改變狀態']"
Bunun,bnNr-frog_Samingaz,"[146, 149]","['udaan', 'in']",['go'],['去']
Bunun,bnNr-frog_Samingaz,"[146, 149]",[''],"['road', 'COS']","['路', '改變狀態']"
Bunun,bnNr-frog_Talum,"[1, 3]","['m', 'usku(n)=(ma)s']","['AF', 'together', 'CONJ']","['主焦', '一起', '連接詞']"
Bunun,bnNr-frog_Talum,"[1, 3]","['usku(n)', '(ma)s']",['together'],['一起']
Bunun,bnNr-frog_Talum,"[18, 22]","['m', 'aka', 'sia']","['AF.along', 'LOC']","['主焦', '沿著', '處格']"
Bunun,bnNr-frog_Talum,"[36, 39]",['ung=tu'],['yes=COMP'],"['是', '補語詞']"
Bunun,bnNr-frog_Talum,"[36, 39]","['ung', 'tu']","['yes', 'COMP']",['是']
Bunun,bnNr-frog_Talum,"[45, 47]","['ma', 'tushung']",['AF=naughty'],['主焦=頑皮']
Bunun,bnNr-frog_Talum,"[45, 47]",['ma'],"['AF', 'naughty']","['主焦', '頑皮']"
Bunun,bnNr-frog_Talum,"[48, 50]",['asu=a'],"['dog', 'DIST.NOM']",['狗=遠距.主格']
Bunun,bnNr-frog_Talum,"[48, 50]","['asu', 'a']",['dog'],"['狗', '遠距.主格']"
Bunun,bnNr-frog_Talum,"[54, 55]","['ung', 'at']","['yes', 'then']",['是然後']
Bunun,bnNr-frog_Talum,"[54, 55]","[""'uvaaz=a""]",['child=DIST.NOM'],"['孩子遠距', '主格']"
Bunun,bnNr-frog_Talum,"[54, 55]","[""'uvaaz"", 'a']","['child', 'DIST.NOM']",['孩子遠距']
Bunun,bnNr-frog_Talum,"[54, 55]",['lukis=cia'],['tree=DIST.OBL'],"['樹遠距', '斜格']"
Bunun,bnNr-frog_Talum,"[54, 55]","['lukis', 'cia']","['tree', 'DIST.OBL']",['樹遠距']
Bunun,bnNr-frog_Talum,"[54, 55]","['mas', 'sia']","['OBL', 'LOC']",['斜格處格']
Bunun,bnNr-frog_Talum,"[54, 55]","['ung', 'tu']","['yes', 'COMP']",['是補語詞']
Bunun,bnNr-frog_Talum,"[54, 55]",['bahusaz=cia'],['horned=DIST.OBL'],"['虎頭蜂遠距', '斜格']"
Bunun,bnNr-frog_Talum,"[54, 55]","['bahusaz', 'cia']","['horned', 'DIST.OBL']",['虎頭蜂遠距']
Bunun,bnNr-frog_Talum,[56],"['i', 'sain=cia']","['be.at', 'LOC.PROX=DIST.OBL']","['在', '處格', '近距遠距斜格']"
Bunun,bnNr-frog_Talum,[56],"['sain', 'cia']","['LOC.PROX', 'DIST.OBL']",['處格']
Bunun,bnNr-frog_Talum,[56],['mapa<ha>hainan'],['REC<RED>laugh'],"['交互重疊', '笑']"
Bunun,bnNr-frog_Talum,"[57, 64]","['a', 'dii']","['VIS.DIST', 'there']","['可見', '遠距', '那裡']"
Bunun,bnNr-frog_Talum,"[57, 64]","['ung', 'tu']","['yes', 'COMP']",['是補語詞']
Bunun,bnNr-frog_Talum,"[57, 64]","[""'uvaaz=an""]",['child=MED.NOM'],"['孩子中距', '主格']"
Bunun,bnNr-frog_Talum,"[57, 64]","[""'uvaaz"", 'an']","['child', 'MED.NOM']",['孩子中距']
Bunun,bnNr-frog_Talum,"[57, 64]",['saia'],['3SG.NOM'],"['3SG', '主格']"
Bunun,bnNr-frog_Talum,"[57, 64]",['lukis=cia'],['tree=DIST.OBL'],"['樹遠距', '斜格']"
Bunun,bnNr-frog_Talum,"[57, 64]","['lukis', 'cia']","['tree', 'DIST.OBL']",['樹遠距']
Bunun,bnNr-frog_Talum,"[57, 64]","['tu', 'sia']","['COMP', 'LOC']",['補語詞處格']
Bunun,bnNr-frog_Talum,"[57, 64]","['ung', 'tu']","['yes', 'COMP']",['是補語詞']
Bunun,bnNr-frog_Talum,"[65, 67]","['ung', 'at']","['yes', 'then']",['是然後']
Bunun,bnNr-frog_Talum,"[93, 97]","['min', 'na', 'sia']","['become', 'to=LOC']","['變成', '到=處格']"
Bunun,bnNr-frog_Talum,"[93, 97]",['na'],"['to', 'LOC']","['到', '處格']"
Bunun,bnNr-frog_Talum,"[101, 103]","['sain', 'cia']",['LOC.MED'],['處格.中距']
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[7, 11]","['tupa', 'un']","['say', 'PF']",['說=受焦']
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[7, 11]",['tupa'],['say'],"['說', '受焦']"
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[50, 58]","['ku', 'dii=dau']","['go', 'there=EVI']","['去', '那裡', '知識詞']"
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[50, 58]","['dii', 'dau']","['there', 'EVI']",['那裡']
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[61, 70]",['asu=cia'],"['dog', 'DIST.GEN']",['狗=遠距.屬格']
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[61, 70]","['asu', 'cia']",['dog'],"['狗', '遠距.屬格']"
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[90, 93]","['m', 'insuma=in']","['AF', 'come=COS']",['來=改變狀態']
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[90, 93]",['m'],['AF'],"['來', '改變狀態']"
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[90, 93]","['insuma', 'in']","['come', 'COS']",['']
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[116, 123]",['ngaus=in'],"['precedent', 'COS']","['先', '改變狀態']"
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[116, 123]","['ngaus', 'in']",['precedent'],['先']
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[152, 156]","['masmua', 'tu']",['be.over'],['過度']
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[177, 181]","['ku', 'sian=cia']",['go=LOC.MED=DIST.OBL'],['去=處格.中距=遠距.斜格']
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[177, 181]",['ku'],"['go', 'LOC.MED', 'DIST.OBL']","['去', '處格.中距', '遠距.斜格']"
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[177, 181]","['sian', 'cia']",[''],['']
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[192, 195]",['muhna'],"['AF', 'again']","['主焦', '再']"
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[236, 243]",['saicia'],['3SG.GEN'],"['3SG', '屬格']"
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[250, 254]",['uvaaz'],"['child', 'DIST.NOM']","['孩子', '遠距.主格']"
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[284, 294]","['a=sai', 'n']","['A=LOC', 'PROX.NOM']","['A=處格', '近距', '主格']"
Bunun,bnNr-hunter-becominig-a-bird_Hanaivaz,"[295, 298]","['i', 'da', 'daza']","['be.at', 'RED.upside']","['在', '重疊', '上面']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[9, 10]","['tau', 'na', 'sian']","['get.to', 'LOC.MED']","['到', '處格.中距']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[15, 18]","['na=kaun', 'un']","['IRR=eat', 'PF']",['非實現=吃=受焦']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[15, 18]","['na', 'kaun']","['IRR', 'eat']","['非實現', '吃', '受焦']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[19, 21]",['at'],"['do', 'finish=COS']","['做', '結束=改變狀態']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[19, 21]",[''],"['finish', 'COS']","['結束', '改變狀態']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[19, 21]","['nahtung', 'in']",['pound.riceOBL'],['舂米斜格']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[19, 21]",['cilas=tan'],"['take', 'IMP']","['拿', '祈使']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[19, 21]","['cilas', 'tan']",['take'],['拿']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[23, 24]",['lumah'],['house'],"['家', '遠距.主格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[25, 26]","[""ma<'u>'ulmik""]",['AF<RED>stomp'],"['主焦', '<重疊>踩']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[29, 31]","['ka', 'nahtung', 'an=in']","['do', 'ending', 'LF=COS']","['做', '結束=改變狀態']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[29, 31]",['nahtung'],['ending'],"['結束', '改變狀態']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[29, 31]","['an', 'in']","['LF', 'COS']",['']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[29, 31]","[""na=pit'i"", 'un=in']","['IRR=cook', 'PF=COS']",['非實現=煮=改變狀態']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[29, 31]","['na', ""pit'i""]","['IRR', 'cook']","['非實現', '煮', '改變狀態']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[29, 31]","['un', 'in']","['PF', 'COS']",['']
Bunun,bnNr-lazy-daughter_Hanaivaz,[33],"['ma', 'lus', 'pingaz']","['AF', 'LUS', 'female']",['女生']
Bunun,bnNr-lazy-daughter_Hanaivaz,[34],['ma=baintaz'],"['AF', 'slow']","['主焦', '慢']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[34],"['ma', 'baintaz']",['AF'],['主焦']
Bunun,bnNr-lazy-daughter_Hanaivaz,[40],"['p<in>i', 'lumah=a']","['CAU', 'PFV', 'be.at', 'house=DIST.NOM']","['使役<完成貌>在', '家=遠距.主格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[40],"['lumah', 'a']",['PFV'],"['家', '遠距.主格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[40],[''],"['house', 'DIST.NOM']",['']
Bunun,bnNr-lazy-daughter_Hanaivaz,[41],"['p<in>i', 'lumah']","['CAU', 'PFV', 'be.at', 'house']","['使役<完成貌>在', '家']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[41],"['sin', 'pastala']",['IS<PFV>order'],['工焦<完成貌>叫']
Bunun,bnNr-lazy-daughter_Hanaivaz,[46],"['kadav', 'a']",['cold'],['冷冷的']
Bunun,bnNr-lazy-daughter_Hanaivaz,[50],"['na', 'maz', 'a']","['IRR', 'what']","['非實現', '什麼']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[50],['na=maz=a'],['IRR=what'],"['非實現', '什麼']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[50],"['na', 'maz', 'a']","['IRR', 'what']",['非實現']
Bunun,bnNr-lazy-daughter_Hanaivaz,[51],"['p<in>i', 'lumah']","['CAU', 'PFV', 'be.at', 'house']","['使役<完成貌>在', '家']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[56],['na=mikuI'],['IRR=how'],"['非實現', '怎麼']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[56],"['na', 'mikuI']","['IRR', 'how']",['非實現']
Bunun,bnNr-lazy-daughter_Hanaivaz,[56],"['na', 'maz', 'a']","['IRR', 'what']","['非實現', '什麼']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[58, 59]","['p<in>i', 'lumah=a']","['CAU', 'PFV', 'be.at', 'house=DIST.NOM']","['使役<完成貌>在', '家=遠距.主格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[58, 59]","['lumah', 'a']",['PFV'],"['家', '遠距.主格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[58, 59]",[''],"['house', 'DIST.NOM']",['']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[63, 64]","['ka', 'kain', 'a=']","['<RED>NEG.IMP', 'IMP']","['<重疊>否定.祈使', '祈使']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[63, 64]","['a', '']",[''],['']
Bunun,bnNr-lazy-daughter_Hanaivaz,[65],['adii'],"['VIS.DIST', 'there']","['可見.遠距', '那裡']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[74],"['na', 'mikua']",['how.Q'],['怎麼.疑問']
Bunun,bnNr-lazy-daughter_Hanaivaz,[75],"['na=ku', ""'isa""]","['IRR=go', 'where']",['非實現=去=哪裡']
Bunun,bnNr-lazy-daughter_Hanaivaz,[75],"['na', 'ku']","['IRR', 'go']","['非實現', '去', '哪裡']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[91, 93]",['nangsa'],"['stem', 'DIST.OBL']","['莖', '遠距.斜格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[96, 98]","['avun', 'un']",['?'],"['趕走', '受焦']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[96, 98]","['ka<i>', 'p<in>i', 'lumah']","['do<PFV>', 'CAU', 'PFV', 'be.at', 'house']","['做<完成貌>', '使役<完成貌>在', '家']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[100, 101]","['na=min', 'makua']","['IRR=become', 'how']",['非實現=變成=如何']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[100, 101]","['na', 'min']","['IRR', 'become']","['非實現', '變成', '如何']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[102, 103]",['na'],"['IRR', 'AF']","['非實現', '主焦']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[108, 110]","['maz', 'a']",['father'],['爸爸']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[108, 110]","['ka<i>', 'p<in>i', 'lumah=cia']","['do<PFV>', 'CAU', 'PFV', 'be.at', 'house=DIST.OBL']","['做<完成貌>', '使役<完成貌>在', '家=遠距.斜格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[108, 110]","['lumah', 'cia']",['PFV'],"['家', '遠距.斜格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[108, 110]",[''],"['house', 'DIST.OBL']",['']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[111, 113]","['ka<i>', 'p<in>i', 'lumah', 'an=cia']","['do<PFV>', 'CAU', 'PFV', 'be.at', 'house=LF=DIST.OBL']","['做<完成貌>', '使役<完成貌>在', '家=處焦=遠距.斜格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[111, 113]",['lumah'],['PFV'],"['家', '處焦', '遠距.斜格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[111, 113]","['an', 'cia']",['be.at'],['']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[111, 113]",[''],"['house', 'LF', 'DIST.OBL']",['']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[114, 116]","['bi', 'sia']",['?'],['?']
Bunun,bnNr-lazy-daughter_Hanaivaz,[123],['masa'],"['what', 'DIST.NOM']",['當時']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[127, 129]","['i', 'ska', 'sia']","['be.at', 'way', 'LOC']","['在', '途中', '中', '處格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[130, 131]",['at'],"['be.at', 'way', 'halfway']","['然後在', '途中', '半路']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[130, 131]","['i', 'ska', 'mishang']",['TOP'],['主題']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[132, 134]","['mai', ""'uni=s""]","['before', 'use=OBLshin.pad']",['綁腿巾']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[132, 134]","[""'uni"", 's']","['use', 'OBLshin.pad']",['']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[135, 136]","[""kalin'iv'iv"", 'un']","['風吹', '受焦']",['?']
Bunun,bnNr-lazy-daughter_Hanaivaz,[150],['sintahis'],"['IF', '?']","['工具', '?']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[151],"['sin', 'saiv']",['IS<PFV>give'],['工焦<完成貌>給']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[154, 155]",['maisi'],"['from', 'isa']","['從', '哪裡']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[154, 155]",['isa'],"['MU', 'fall']","['MU', '掉']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[158],"['sin', 'tahis']",['IS<PFV>sew'],['工焦<完成貌>縫']
Bunun,bnNr-lazy-daughter_Hanaivaz,[159],['uka'],"['see', 'LF']","['看見', '處焦']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[162, 164]",['na'],"['IRR', '']","['非實現', '']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[162, 164]","['un', 'ku', 'as']",['PF'],['受焦']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[162, 164]","['ku', 'lumah']",['2SG.NOM'],['2SG.主格']
Bunun,bnNr-lazy-daughter_Hanaivaz,[176],"['m', ""un'apav=a""]","['AF', 'head.to', 'outside=IMP']","['主焦', '前進', '外面=祈使']"
Bunun,bnNr-lazy-daughter_Hanaivaz,[176],"[""un'apav"", 'a']",['head.to'],['前進']
Bunun,bnNr-lazy-daughter_Hanaivaz,[176],[''],"['outside', 'IMP']","['外面', '祈使']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[179, 181]",['kaupis'],"['only', 'COS', 'OBL']","['只有', '改變狀態', '斜格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[187, 188]","['""kaupis']","['only', 'COS', 'OBL']","['只有', '改變狀態', '斜格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[187, 188]","['""kaupis']","['only', 'COS', 'OBL']","['只有', '改變狀態', '斜格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[202, 207]","['p<in>i', 'lumah=a']","['CAU', 'PFV', 'be.at', 'house=DIST.NOM']","['使役<完成貌>在', '家=遠距.主格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[202, 207]","['lumah', 'a']",['PFV'],"['家', '遠距.主格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[202, 207]",[''],"['house', 'DIST.NOM']",['']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[216, 221]","['p<in>i', 'lumah=cia']","['CAU', 'PFV', 'be.at', 'house=DIST.OBL']","['使役<完成貌>在', '家=遠距.斜格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[216, 221]","['lumah', 'cia']",['PFV'],"['家', '遠距.斜格']"
Bunun,bnNr-lazy-daughter_Hanaivaz,"[216, 221]",[''],"['house', 'DIST.OBL']",['']
Bunun,bnNr-lazy-daughter_Hanaivaz,"[216, 221]","['p<in>i', 'lumah']","['CAU', 'PFV', 'be.at', 'house']","['使役<完成貌>在', '家']"
Bunun,bnNr-pear_Ciang,"[22, 23]","['ma', 'p', 'i', 'sia']","['AF', 'CAU', 'be.at—LOC']","['主焦', '使役', '在', '處格']"
Bunun,bnNr-pear_Ciang,"[51, 52]","['ung', 'at']",['then'],['然後']
Bunun,bnNr-pear_Ciang,[53],['saicia'],['3SG.GEN'],"['3SG', '.屬格']"
Bunun,bnNr-pear_Ciang,[53],['i'],"['AF', 'state', 'hide']",['躲藏']
Bunun,bnNr-pear_Ciang,"[63, 67]","['ama', 's']","[""carry.on.one's.back""]",['背負']
Bunun,bnNr-pear_Ciang,"[91, 95]","['ta<i>n', 'ta', 'tau', 'a']","['<PFV>walk', 'Ca', 'three']","['<完成貌>走', 'Ca重疊', '三']"
Bunun,bnNr-pear_Ciang,"[105, 108]","['ma', 'bananaz=cia']","['AF', 'BA', 'male=DIST.OBL']","['主焦', 'BA', '男子=遠距.斜格']"
Bunun,bnNr-pear_Ciang,"[105, 108]","['bananaz', 'cia']",['BA'],['BA']
Bunun,bnNr-pear_Ciang,"[105, 108]",[''],"['male', 'DIST.OBL']","['男子', '遠距.斜格']"
Bunun,bnNr-pear_Ciang,"[112, 113]",['na'],"['IRR', '']","['非實現', '']"
Bunun,bnNr-pear_Ciang,"[119, 123]",['tatau'],"['Ca', 'three']","['Ca重疊', '三']"
Bunun,bnNr-pear_Ciang,"[124, 127]",['s<in>kuzakuza'],"['IS<PFV>RED', 'work']","['工焦<完成貌>重疊', '工作']"
Bunun,bnNr-pear_Hanaivaz,"[25, 27]",['muhna=ang'],"['AF', 'again=still']","['主焦', '再=還']"
Bunun,bnNr-pear_Hanaivaz,"[25, 27]","['muhna', 'ang']",['AF'],['主焦']
Bunun,bnNr-pear_Hanaivaz,"[25, 27]",[''],"['again', 'still']","['再', '還']"
Bunun,bnNr-pear_Hanaivaz,"[33, 38]",['tu'],"['pear', 'DIST.NOM']","['梨子', '遠距.主格']"
Bunun,bnNr-pear_Hanaivaz,"[45, 48]","['uka', 'ang']",['NEG'],['否定']
Bunun,bnNr-pear_Hanaivaz,"[45, 48]",['a'],"['AF', 'old=DIST.NOM']","['主焦', '老=遠距.主格']"
Bunun,bnNr-pear_Hanaivaz,"[45, 48]",[''],"['old', 'DIST.NOM']","['老', '遠距.主格']"
Bunun,bnNr-pear_Hanaivaz,"[49, 51]","['p', 'u', 'daza', 'un']","['CAU', 'go', 'upside', 'PF']","['前進', '上面', '受焦']"
Bunun,bnNr-pear_Hanaivaz,[55],"['salvi', 'cia']",['LNK'],['連繫詞']
Bunun,bnNr-pear_Hanaivaz,"[58, 62]","['sa', 'ka', 'kiiv']","['see', ""turn.one's.head""]","['看', '回頭']"
Bunun,bnNr-pear_Hanaivaz,"[58, 62]",['mas'],"['BI<RED>beauty', 'DIST.OBL']","['BI<重疊>漂亮', '遠距.斜格']"
Bunun,bnNr-pear_Hanaivaz,"[58, 62]","['bi<na>nauaz', 'cia']",['TOP'],['主題']
Bunun,bnNr-pear_Hanaivaz,"[63, 64]","['taun', 'taun=a']",['circle=DIST.NOM'],['圓圈=遠距.主格']
Bunun,bnNr-pear_Hanaivaz,"[63, 64]",['taun'],"['circle', 'DIST.NOM']","['圓圈', '遠距.主格']"
Bunun,bnNr-pear_Hanaivaz,"[63, 64]","['taun', 'a']",[''],['']
Bunun,bnNr-pear_Hanaivaz,"[74, 75]",['tu'],"['REFL', 'to.trip']","['反身', '絆倒']"
Bunun,bnNr-pear_Hanaivaz,"[99, 101]","[""ma'unding""]","['AF', 'to.drive']","['AF', '駕駛']"
Bunun,bnNr-pear_Hanaivaz,"[102, 104]",['tauna=mishang'],"['get.to', 'middle']","['到', '中間']"
Bunun,bnNr-pear_Hanaivaz,"[102, 104]","['tauna', 'mishang']",['get.to'],['到']
Bunun,bnNr-pear_Hanaivaz,"[102, 104]",['itu'],"['child', 'DIST.NOM']","['孩子', '遠距.主格']"
Bunun,bnNr-pear_Hanaivaz,"[102, 104]","['uvaaz', 'a']",['hat'],['帽子']
Bunun,bnNr-pear_Hanaivaz,"[102, 104]",['tamuung'],"['forget', 'LF']","['遺失', '處焦']"
Bunun,bnNr-pear_Hanaivaz,"[102, 104]","['kaunga', 'an']",['TOP'],['主題']
Bunun,bnNr-pear_Hanaivaz,"[138, 141]","['cin', 'huza']",['sudden=be.startled'],['突然=驚嚇']
Bunun,bnNr-pear_Hanaivaz,"[138, 141]",['cin'],"['sudden', 'be.startled']","['突然', '驚嚇']"
Bunun,bnNr-pear_Hanaivaz,"[142, 144]",['tu'],"['pear', 'DIST.NOM']","['梨子', '遠距.主格']"
Bunun,bnNr-pear_Hanaivaz,"[145, 147]",['anghaib=a'],['pass=DIST.NOM'],"['經過=遠距', '主格']"
